"Name","TaskType","ProgressType","Set","TID","InfoTID","IconSWF","IconExportName","Score","DurationMinutes","Quantity","Quantity2","Data1","Data2","SelectionWeight","ReviveCost","Disabled"
"GetHomeBattleDestructionSmall_","GetHomeBattleDestruction","Accumulative","Small","TID_CLANGAMES_TASK_GET_HOMEBATTLEDESTRUCTION","TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLEDESTRUCTION","sc/ui.sc","Home_Get_Desturction_Icon",150,180,80,,,,150,5,
"GetHomeBattleDestruction_","GetHomeBattleDestruction","Accumulative","Regular","TID_CLANGAMES_TASK_GET_HOMEBATTLEDESTRUCTION","TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLEDESTRUCTION","sc/ui.sc","Home_Get_Desturction_Icon",300,480,150,,,,100,10,
"GetHomeBattleDestructionEpic_","GetHomeBattleDestruction","Accumulative","Epic","TID_CLANGAMES_TASK_GET_HOMEBATTLEDESTRUCTION","TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLEDESTRUCTION","sc/ui.sc","Home_Get_Desturction_Icon",600,1440,300,,,,50,15,
"GetHomeBattleStarsSmall_","GetHomeBattleStars","Accumulative","Regular","TID_CLANGAMES_TASK_GET_HOMEBATTLESTARS","TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLESTARS","sc/ui.sc","Home_Collect_Stars_Icon",200,180,3,,,,150,5,
"GetHomeBattleStars_","GetHomeBattleStars","Accumulative","Regular","TID_CLANGAMES_TASK_GET_HOMEBATTLESTARS","TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLESTARS","sc/ui.sc","Home_Collect_Stars_Icon",400,480,6,,,,100,10,
"GetHomeBattleStarsEpic_","GetHomeBattleStars","Accumulative","Epic","TID_CLANGAMES_TASK_GET_HOMEBATTLESTARS","TID_CLANGAMES_TASK_INFO_GET_HOMEBATTLESTARS","sc/ui.sc","Home_Collect_Stars_Icon",800,1440,10,,,,50,15,
"GetBuilderStarsUnderTimeLimit_","GetBuilderStarsUnderTimeLimit","Accumulative","Regular","TID_CLANGAMES_TASK_SPEEDY_STARS_BB","TID_CLANGAMES_TASK_INFO_SPEEDY_STARS_BB","sc/ui.sc","Builder_Time_Stars_Icon",300,480,3,60,,,100,10,
"GetHomeStarsUnderTimeLimit_","GetHomeStarsUnderTimeLimit","Accumulative","Regular","TID_CLANGAMES_TASK_SPEEDY_STARS_MV","TID_CLANGAMES_TASK_INFO_SPEEDY_STARS_MV","sc/ui.sc","Home_Time_Stars_Icon",350,480,3,60,,,100,10,
"GetHomeBattleStarsNoHeroes_","GetHomeBattleStarsNoHeroes","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_WITHOUT_HEROES","TID_CLANGAMES_TASK_INFO_WIN_STARS_WITHOUT_HEROES","sc/ui.sc","No_Heroes_Icon",500,480,3,,,,25,10,
"GetHomeBattleStarsNoSpells_","GetHomeBattleStarsNoSpells","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_WITHOUT_SPELLS","TID_CLANGAMES_TASK_INFO_WIN_STARS_WITHOUT_SPELLS","sc/ui.sc","No_Spells_Icon",500,480,3,,,,25,10,
"GetHomeBattleStarsVersusHigherTownHall_","GetHomeBattleStarsVersusHigherTownHall","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_HIGHER_TOWNHALL","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_HIGHER_TOWNHALL","sc/ui.sc","Higher_TH_Kill_Icon",400,180,3,,,,25,5,
"WinHomeBattle3StarsVersusTownHall10_","GetHomeBattleStarsVersusTownHall","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_10","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_10","sc/buildings.sc","town_hall_lvl10",300,180,3,10,,,25,5,
"WinHomeBattle3StarsVersusTownHall11_","GetHomeBattleStarsVersusTownHall","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_11","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_11","sc/buildings.sc","town_hall_lvl11",300,180,3,11,,,25,5,
"WinHomeBattle3StarsVersusTownHall12_","GetHomeBattleStarsVersusTownHall","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_12","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_12","sc/buildings.sc","town_hall_lvl12_t5",300,180,3,12,,,25,5,
"WinHomeBattle3StarsVersusTownHall13_","GetHomeBattleStarsVersusTownHall","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_13","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_13","sc/buildings.sc","town_hall_lvl13_t5",300,180,3,13,,,25,5,
"WinHomeBattle3StarsVersusTownHall14_","GetHomeBattleStarsVersusTownHall","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_13","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_13","sc/buildings.sc","town_hall_lvl14_t5",300,180,3,14,,,25,5,
"WinHomeBattle3StarsVersusTownHall6_","GetHomeBattleStarsVersusTownHall","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_6","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_6","sc/buildings.sc","town_hall_lvl6",300,180,3,6,,,25,5,
"WinHomeBattle3StarsVersusTownHall7_","GetHomeBattleStarsVersusTownHall","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_7","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_7","sc/buildings.sc","town_hall_lvl7",300,180,3,7,,,25,5,
"WinHomeBattle3StarsVersusTownHall8_","GetHomeBattleStarsVersusTownHall","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_8","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_8","sc/buildings.sc","town_hall_lvl8",300,180,3,8,,,25,5,
"WinHomeBattle3StarsVersusTownHall9_","GetHomeBattleStarsVersusTownHall","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_TOWNHALL_9","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TOWNHALL_9","sc/buildings.sc","town_hall_lvl9",300,180,3,9,,,25,5,
"WinHomeBattleVersusLeagueTitan_","GetHomeBattleStarsVersusLeague","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_TITANLEAGUE","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_TITANLEAGUE","sc/ui.sc","Titan_League_Wins_Icon",250,180,2,,"Hero3",,50,5,
"WinHomeBattleVersusLeagueLegend_","GetHomeBattleStarsVersusLeague","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_STARS_VS_LEGENDLEAGUE","TID_CLANGAMES_TASK_INFO_WIN_STARS_VS_LEGENDLEAGUE","sc/ui.sc","Legend_League_Wins_Icon",300,180,2,,"Legendary",,50,5,
"WinHomeBattlesInRow_","WinHomeBattles","Consecutive","Regular","TID_CLANGAMES_TASK_WIN_HOMEBATTLESINROW","TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLESINROW","sc/ui.sc","Home_Win_Battles_Icon",500,480,3,,,,25,10,
"WinHomeBattlesInRowEpic_","WinHomeBattles","Consecutive","Epic","TID_CLANGAMES_TASK_WIN_HOMEBATTLESINROW","TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLESINROW","sc/ui.sc","Home_Win_Battles_Icon",800,1440,5,,,,25,15,
"WinHomeBattles3Stars_","WinHomeBattles3Stars","Accumulative","Regular","TID_CLANGAMES_TASK_WIN_HOMEBATTLES3STARS","TID_CLANGAMES_TASK_INFO_WIN_HOMEBATTLES3STARS","sc/ui.sc","Home_Get_3Stars_Icon",300,180,1,,,,75,10,
"BeatDarkElixirTarget_","LootResources","Best","Regular","TID_CLANGAMES_TASK_BEAT_DARKELIXIRTARGET","TID_CLANGAMES_TASK_INFO_BEAT_DARKELIXIRTARGET","sc/ui.sc","Home_Get_DarkElixirtarget",150,480,2000,,"DarkElixir",,70,10,
"BeatDarkElixirTargetEpic_","LootResources","Best","Epic","TID_CLANGAMES_TASK_BEAT_DARKELIXIRTARGET","TID_CLANGAMES_TASK_INFO_BEAT_DARKELIXIRTARGET","sc/ui.sc","Home_Get_DarkElixirtarget",300,1440,5000,,"DarkElixir",,35,10,
"BeatElixirTarget_","LootResources","Best","Regular","TID_CLANGAMES_TASK_BEAT_ELIXIRTARGET","TID_CLANGAMES_TASK_INFO_BEAT_ELIXIRTARGET","sc/ui.sc","Home_Get_Elixirtarget",150,480,200000,,"Elixir",,100,10,
"BeatElixirTargetEpic_","LootResources","Best","Epic","TID_CLANGAMES_TASK_BEAT_ELIXIRTARGET","TID_CLANGAMES_TASK_INFO_BEAT_ELIXIRTARGET","sc/ui.sc","Home_Get_Elixirtarget",300,1440,500000,,"Elixir",,50,10,
"BeatGoldTarget_","LootResources","Best","Regular","TID_CLANGAMES_TASK_BEAT_GOLDTARGET","TID_CLANGAMES_TASK_INFO_BEAT_GOLDTARGET","sc/ui.sc","Home_Get_Goldtarget",150,480,200000,,"Gold",,100,10,
"BeatGoldTargetEpic_","LootResources","Best","Epic","TID_CLANGAMES_TASK_BEAT_GOLDTARGET","TID_CLANGAMES_TASK_INFO_BEAT_GOLDTARGET","sc/ui.sc","Home_Get_Goldtarget",300,1440,500000,,"Gold",,50,10,
"LootDarkElixir_","LootResources","Accumulative","Regular","TID_CLANGAMES_TASK_LOOT_DARKELIXIR","TID_CLANGAMES_TASK_INFO_LOOT_DARKELIXIR","sc/ui.sc","Home_Loot_DarkElixir",150,480,6000,,"DarkElixir",,70,10,
"LootDarkElixirEpic_","LootResources","Accumulative","Epic","TID_CLANGAMES_TASK_LOOT_DARKELIXIR","TID_CLANGAMES_TASK_INFO_LOOT_DARKELIXIR","sc/ui.sc","Home_Loot_DarkElixir",300,1440,14000,,"DarkElixir",,35,10,
"LootElixir_","LootResources","Accumulative","Regular","TID_CLANGAMES_TASK_LOOT_ELIXIR","TID_CLANGAMES_TASK_INFO_LOOT_ELIXIR","sc/ui.sc","Home_Loot_Elixir",150,480,600000,,"Elixir",,100,10,
"LootElixirEpic_","LootResources","Accumulative","Epic","TID_CLANGAMES_TASK_LOOT_ELIXIR","TID_CLANGAMES_TASK_INFO_LOOT_ELIXIR","sc/ui.sc","Home_Loot_Elixir",300,1440,1400000,,"Elixir",,50,10,
"LootGold_","LootResources","Accumulative","Regular","TID_CLANGAMES_TASK_LOOT_GOLD","TID_CLANGAMES_TASK_INFO_LOOT_GOLD","sc/ui.sc","Home_Loot_Gold",150,480,600000,,"Gold",,100,10,
"LootGoldEpic_","LootResources","Accumulative","Epic","TID_CLANGAMES_TASK_LOOT_GOLD","TID_CLANGAMES_TASK_INFO_LOOT_GOLD","sc/ui.sc","Home_Loot_Gold",300,1440,1400000,,"Gold",,50,10,
"GetHeroLevelKillsAllHeroesRegular_","GetHeroLevelKills","Accumulative","Regular","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ALLHEROES","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ALLHEROES","sc/ui.sc","Stun_All_Heroes_Icon",150,480,100,,,,100,5,
"GetHeroLevelKillsAllHeroesEpic_","GetHeroLevelKills","Accumulative","Epic","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ALLHEROES","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ALLHEROES","sc/ui.sc","Stun_All_Heroes_Icon",300,1440,250,,,,50,10,
"GetHeroLevelKillsArcherQueenSmall_","GetHeroLevelKills","Accumulative","Small","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ARCHERQUEEN","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ARCHERQUEEN","sc/ui.sc","Stun_AQ_Icon",150,180,10,,"Archer Queen",,30,5,
"GetHeroLevelKillsArcherQueen_","GetHeroLevelKills","Accumulative","Regular","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ARCHERQUEEN","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ARCHERQUEEN","sc/ui.sc","Stun_AQ_Icon",250,480,50,,"Archer Queen",,20,10,
"GetHeroLevelKillsArcherQueenEpic_","GetHeroLevelKills","Accumulative","Epic","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ARCHERQUEEN","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ARCHERQUEEN","sc/ui.sc","Stun_AQ_Icon",400,1440,120,,"Archer Queen",,10,15,
"GetHeroLevelKillsBarbarianKingSmall_","GetHeroLevelKills","Accumulative","Small","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_BARBARIANKING","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_BARBARIANKING","sc/ui.sc","Stun_BK_Icon",150,180,10,,"Barbarian King",,30,5,
"GetHeroLevelKillsBarbarianKing_","GetHeroLevelKills","Accumulative","Regular","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_BARBARIANKING","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_BARBARIANKING","sc/ui.sc","Stun_BK_Icon",250,480,50,,"Barbarian King",,20,10,
"GetHeroLevelKillsBarbarianKingEpic_","GetHeroLevelKills","Accumulative","Epic","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_BARBARIANKING","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_BARBARIANKING","sc/ui.sc","Stun_BK_Icon",400,1440,120,,"Barbarian King",,10,15,
"GetHeroLevelKillsGrandWardenSmall_","GetHeroLevelKills","Accumulative","Small","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_GRANDWARDEN","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_GRANDWARDEN","sc/ui.sc","Stun_Elder_Icon",150,180,10,,"Grand Warden",,20,5,
"GetHeroLevelKillsGrandWarden_","GetHeroLevelKills","Accumulative","Regular","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_GRANDWARDEN","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_GRANDWARDEN","sc/ui.sc","Stun_Elder_Icon",250,480,30,,"Grand Warden",,10,10,
"GetHeroLevelKillsGrandWardenEpic_","GetHeroLevelKills","Accumulative","Epic","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_GRANDWARDEN","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_GRANDWARDEN","sc/ui.sc","Stun_Elder_Icon",400,1440,90,,"Grand Warden",,5,15,
"GetHeroLevelKillsRoyalChampionSmall_","GetHeroLevelKills","Accumulative","Small","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ROYALCHAMPION","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ROYALCHAMPION","sc/ui.sc","Stun_RC_Icon",150,180,5,,"Warrior Princess",,20,5,
"GetHeroLevelKillsRoyalChampion_","GetHeroLevelKills","Accumulative","Regular","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ROYALCHAMPION","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ROYALCHAMPION","sc/ui.sc","Stun_RC_Icon",250,480,15,,"Warrior Princess",,10,10,
"GetHeroLevelKillsRoyalChampionEpic_","GetHeroLevelKills","Accumulative","Epic","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ROYALCHAMPION","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ROYALCHAMPION","sc/ui.sc","Stun_RC_Icon",400,1440,45,,"Warrior Princess",,5,15,
"DestroyAirDefensesSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_AIRDEFENSES","TID_CLANGAMES_TASK_INFO_DESTROY_AIRDEFENSES","sc/buildings.sc","fireworks_tower_lvl5",150,180,3,,"Air Defense",,20,5,
"DestroyAirDefenses_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_AIRDEFENSES","TID_CLANGAMES_TASK_INFO_DESTROY_AIRDEFENSES","sc/buildings.sc","fireworks_tower_lvl6",300,480,7,,"Air Defense",,15,10,
"DestroyAirDefensesEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_AIRDEFENSES","TID_CLANGAMES_TASK_INFO_DESTROY_AIRDEFENSES","sc/buildings.sc","fireworks_tower_lvl7",600,1440,15,,"Air Defense",,10,15,
"DestroyAirSweepersSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_AIRSWEEPERS","TID_CLANGAMES_TASK_INFO_DESTROY_AIRSWEEPERS","sc/buildings.sc","air_mortar_lvl2",150,180,2,,"Air Blaster",,20,5,
"DestroyAirSweepers_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_AIRSWEEPERS","TID_CLANGAMES_TASK_INFO_DESTROY_AIRSWEEPERS","sc/buildings.sc","air_mortar_lvl3",300,480,4,,"Air Blaster",,15,10,
"DestroyAirSweepersEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_AIRSWEEPERS","TID_CLANGAMES_TASK_INFO_DESTROY_AIRSWEEPERS","sc/buildings.sc","air_mortar_lvl4",600,1440,8,,"Air Blaster",,10,15,
"DestroyArcherTowersSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_ARCHERTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_ARCHERTOWERS","sc/buildings.sc","tower_turret_lvl3",150,180,5,,"Archer Tower",,20,5,
"DestroyArcherTowers_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_ARCHERTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_ARCHERTOWERS","sc/buildings.sc","tower_turret_lvl4",300,480,10,,"Archer Tower",,15,10,
"DestroyArcherTowersEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_ARCHERTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_ARCHERTOWERS","sc/buildings.sc","tower_turret_lvl5",600,1440,20,,"Archer Tower",,10,15,
"DestroyArmyCampsSmall_","DestroyBuilding","Accumulative","Small","TID_BATTLEPASS_TASK_DESTROY_ARMYCAMPS","TID_BATTLEPASS_TASK_INFO_DESTROY_ARMYCAMPS","sc/buildings.sc","fireplace_lvl3",150,180,4,,"Troop Housing",,20,5,
"DestroyArmyCamps_","DestroyBuilding","Accumulative","Regular","TID_BATTLEPASS_TASK_DESTROY_ARMYCAMPS","TID_BATTLEPASS_TASK_INFO_DESTROY_ARMYCAMPS","sc/buildings.sc","fireplace_lvl7",300,480,8,,"Troop Housing",,15,10,
"DestroyArmyCampsEpic_","DestroyBuilding","Accumulative","Epic","TID_BATTLEPASS_TASK_DESTROY_ARMYCAMPS","TID_BATTLEPASS_TASK_INFO_DESTROY_ARMYCAMPS","sc/buildings.sc","fireplace_lvl9",600,1440,16,,"Troop Housing",,10,15,
"DestroyBombTowersSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_BOMBTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_BOMBTOWERS","sc/buildings.sc","bomb_tower_lvl1",150,180,2,,"Bomb Tower",,15,5,
"DestroyBombTowers_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BOMBTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_BOMBTOWERS","sc/buildings.sc","bomb_tower_lvl2",300,480,4,,"Bomb Tower",,10,10,
"DestroyBombTowersEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BOMBTOWERS","TID_CLANGAMES_TASK_INFO_DESTROY_BOMBTOWERS","sc/buildings.sc","bomb_tower_lvl3",600,1440,8,,"Bomb Tower",,5,15,
"DestroyBuildersHutsSmall_","DestroyBuilding","Accumulative","Small","TID_BATTLEPASS_TASK_DESTROY_BUILDERSHUTS","TID_BATTLEPASS_TASK_INFO_DESTROY_BUILDERSHUTS","sc/buildings.sc","worker_building",150,180,6,,"Worker Building",,20,5,
"DestroyBuildersHuts_","DestroyBuilding","Accumulative","Regular","TID_BATTLEPASS_TASK_DESTROY_BUILDERSHUTS","TID_BATTLEPASS_TASK_INFO_DESTROY_BUILDERSHUTS","sc/buildings.sc","worker_building",300,480,12,,"Worker Building",,15,10,
"DestroyBuildersHutsEpic_","DestroyBuilding","Accumulative","Epic","TID_BATTLEPASS_TASK_DESTROY_BUILDERSHUTS","TID_BATTLEPASS_TASK_INFO_DESTROY_BUILDERSHUTS","sc/buildings.sc","worker_building",600,1440,20,,"Worker Building",,10,15,
"DestroyCannonsSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_CANNONS","TID_CLANGAMES_TASK_INFO_DESTROY_CANNONS","sc/buildings.sc","basic_turret_lvl7",150,180,5,,"Cannon",,20,5,
"DestroyCannons_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_CANNONS","TID_CLANGAMES_TASK_INFO_DESTROY_CANNONS","sc/buildings.sc","basic_turret_lvl9",300,480,10,,"Cannon",,15,10,
"DestroyCannonsEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_CANNONS","TID_CLANGAMES_TASK_INFO_DESTROY_CANNONS","sc/buildings.sc","basic_turret_lvl11",600,1440,20,,"Cannon",,10,15,
"DestroyClanCastlesSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_CLANCASTLES","TID_CLANGAMES_TASK_INFO_DESTROY_CLANCASTLES","sc/buildings.sc","alliance_castle_lvl2",200,180,1,,"Alliance Castle",,15,5,
"DestroyClanCastles_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_CLANCASTLES","TID_CLANGAMES_TASK_INFO_DESTROY_CLANCASTLES","sc/buildings.sc","alliance_castle_lvl3",400,480,2,,"Alliance Castle",,10,10,
"DestroyClanCastlesEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_CLANCASTLES","TID_CLANGAMES_TASK_INFO_DESTROY_CLANCASTLES","sc/buildings.sc","alliance_castle_lvl4",800,1440,4,,"Alliance Castle",,5,15,
"DestroyDarkElixirPumpsSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_DARKELIXIRPUMPS","TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRPUMPS","sc/buildings.sc","darkelixir_pump_lvl1",150,180,3,,"Dark Elixir Pump",,20,5,
"DestroyDarkElixirPumps_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_DARKELIXIRPUMPS","TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRPUMPS","sc/buildings.sc","darkelixir_pump_lvl3",300,480,6,,"Dark Elixir Pump",,15,10,
"DestroyDarkElixirPumpsEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_DARKELIXIRPUMPS","TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRPUMPS","sc/buildings.sc","darkelixir_pump_lvl5",600,1440,12,,"Dark Elixir Pump",,10,15,
"DestroyDarkElixirStoragesSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_DARKELIXIRSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRSTORAGES","sc/buildings.sc","darkelixir_storage_level2",200,180,1,,"Dark Elixir Storage",,20,5,
"DestroyDarkElixirStorages_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_DARKELIXIRSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRSTORAGES","sc/buildings.sc","darkelixir_storage_level4",400,480,2,,"Dark Elixir Storage",,15,10,
"DestroyDarkElixirStoragesEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_DARKELIXIRSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_DARKELIXIRSTORAGES","sc/buildings.sc","darkelixir_storage_level6",800,1440,4,,"Dark Elixir Storage",,10,15,
"DestroyDarkSpellFactoriesSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_DARKSPELLFACTORIES","TID_CLANGAMES_TASK_INFO_DESTROY_DARKSPELLFACTORIES","sc/buildings.sc","mini_spell_distillery_lvl1",150,180,1,,"Mini Spell Factory",,20,5,
"DestroyDarkSpellFactories_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_DARKSPELLFACTORIES","TID_CLANGAMES_TASK_INFO_DESTROY_DARKSPELLFACTORIES","sc/buildings.sc","mini_spell_distillery_lvl3",300,480,2,,"Mini Spell Factory",,15,10,
"DestroyDarkSpellFactoriesEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_DARKSPELLFACTORIES","TID_CLANGAMES_TASK_INFO_DESTROY_DARKSPELLFACTORIES","sc/buildings.sc","mini_spell_distillery_lvl5",600,1440,4,,"Mini Spell Factory",,10,15,
"DestroyEagleArtillerySmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_EAGLEARTILLERY","TID_CLANGAMES_TASK_INFO_DESTROY_EAGLEARTILLERY","sc/buildings.sc","doom_cannon_lvl2",200,180,1,,"Ancient Artillery",,15,5,
"DestroyEagleArtillery_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_EAGLEARTILLERY","TID_CLANGAMES_TASK_INFO_DESTROY_EAGLEARTILLERY","sc/buildings.sc","doom_cannon_lvl2",400,480,2,,"Ancient Artillery",,10,10,
"DestroyEagleArtilleryEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_EAGLEARTILLERY","TID_CLANGAMES_TASK_INFO_DESTROY_EAGLEARTILLERY","sc/buildings.sc","doom_cannon_lvl2",800,1440,4,,"Ancient Artillery",,5,15,
"DestroyElixirPumpsSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_ELIXIRPUMPS","TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRPUMPS","sc/buildings.sc","elixir_pump_lvl6",150,180,5,,"Elixir Pump",,20,5,
"DestroyElixirPumps_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_ELIXIRPUMPS","TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRPUMPS","sc/buildings.sc","elixir_pump_lvl8",300,480,10,,"Elixir Pump",,15,10,
"DestroyElixirPumpsEpic_","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_ELIXIRPUMPS","TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRPUMPS","sc/buildings.sc","elixir_pump_lvl10",600,1440,20,,"Elixir Pump",,10,15,
"DestroyElixirStoragesSmall_","DestroyBuilding","Accumulative","Small","TID_CLANGAMES_TASK_DESTROY_ELIXIRSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRSTORAGES","sc/buildings.sc","elixir_storage_level6",150,180,3,,"Elixir Storage",,20,5,
"DestroyElixirStorages_","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_ELIXIRSTORAGES","TID_CLANGAMES_TASK_INFO_DESTROY_ELIXIRSTORAGES","sc/buildings.sc","elixir_storage_level8",300,480,6,,"Elixir Storage",,15,10,
