"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","MaxCount","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","LowEndSound","LowEndVolume","LowEndMinPitch","LowEndMaxPitch","SoundDelay","StopSound","PitchIncrease","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale"
"Barbarian2 Hit",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/new_barb_atk_hit_01.ogg",40,90,110,"sfx/barbarian_hit_stuff2.ogg",40,90,110,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/new_barb_atk_hit_01.ogg",35,90,110,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/new_barb_atk_hit_01.ogg",30,90,110,,,,,,,,,,,,,,
"Barky Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clash_pet_dog_atk_01.ogg",70,90,110,"sfx/clash_pet_dog_atk_01.ogg",70,90,110,0,"false",0,"false",,0,0,0,100,100
"Barky Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/clash_pet_dog_dep_01.ogg",80,95,105,"sfx/clash_pet_dog_dep_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
"Barky Die",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/clash_pet_dog_die_01.ogg",80,95,105,"sfx/clash_pet_dog_die_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
"Basic Turret Pickup",,,"Grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/cannon_pickup3.ogg",80,100,100,"sfx/wall_pickup_01.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"Basic Turret Placing",,,"Place",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/cannon_drop2.ogg",80,100,100,"sfx/cannon_drop2.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bat Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bat_atk_01.ogg",30,90,110,"sfx/barbarian_sword_swing_hit_14.ogg",40,70,80,0,"false",0,"false",,0,0,0,100,100
"Bat Deploy",,,"Deploy",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bat_deploy_01.ogg",50,95,105,"sfx/healer_hit_01.ogg",40,60,70,0,"false",0,"false",,0,0,0,100,100
,,,"Spawn_Smoke_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Spawn_Dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bat Hit",,,"Hit",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bat_atk_hit_01.ogg",15,90,110,"sfx/barbarian_hit_stuff2.ogg",20,75,80,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/bat_atk_hit_01.ogg",15,90,110,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/bat_atk_hit_01.ogg",15,90,110,,,,,,,,,,,,,,
"BatSpell Summon1",,,"bat_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clashbat_spell_01.ogg",60,100,100,"sfx/healer_hit_01.ogg",60,65,75,0,"false",0,"false",,0,0,0,100,100
,,,"bat_summon_purple_glow1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon2",,,"bat_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clashbat_spell_01.ogg",60,100,100,"sfx/healer_hit_01.ogg",60,65,75,0,"false",0,"false",,0,0,0,100,100
,,,"bat_summon_purple_glow2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon3",,,"bat_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clashbat_spell_01.ogg",60,100,100,"sfx/healer_hit_01.ogg",60,65,75,0,"false",0,"false",,0,0,0,100,100
,,,"bat_summon_purple_glow3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon4",,,"bat_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clashbat_spell_01.ogg",60,100,100,"sfx/healer_hit_01.ogg",60,65,75,0,"false",0,"false",,0,0,0,100,100
,,,"bat_summon_purple_glow4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpellSound",,,,,,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Battle Ram Die",,,"Battle Ram Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/building_destroyed_01.ogg",80,85,95,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false",,0,0,0,100,100
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BattleRam Attack",,,"Hit",,0,"Objects",70,500,"true","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"GiantCannon_flash2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"GiantCannon_lightFlash2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BattleRam Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/battle_ram_deploy_01.ogg",80,100,100,"sfx/gob_attack_01.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
"Bdragon Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/baby_dragon_atk_01.ogg",80,95,100,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Bdragon Deploy",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/babydragon_deploy_01.ogg",80,95,100,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Bdragon Die",,,"Dsplat",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/baby_dragon_death_01.ogg",80,95,100,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/baby_dragon_death_02.ogg",80,95,100,,,,,,,,,,,,,,
"Bdragon Hit",,,"Dark Tower Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Dark Tower Hit sparks",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Light Dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Birthday Hit","sc/buildings.sc","Birthday_spell_bomb",,,,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"Birthday Spell Hit",,,"bomb_crater_small",,0,"Top",70,1000,"true","true","false","false","false","false","false","false","false",5,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_1_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"explosion_blast",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_hit",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Super_Bomb",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Mortar_fireBalls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Birthday_confetti_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Birthday predeploy",,,"birthday_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/gift_spell_01.ogg",100,100,100,"sfx/elixir_collect_02.ogg",50,140,140,0,"false",0,"false",,0,0,0,100,100
"BirthdaySpell Summon1",,,"Birthday_rings",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Birthday_summon_area_glow",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BirthdaySpell Summon2",,,"Birthday_summon_confetti",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
"BoarRider Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/boarrider_attack_01.ogg",70,95,105,"sfx/giant_attack_06.ogg",70,90,110,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/boarrider_attack_02.ogg",70,95,105,,,,,,,,,,,,,,
"BoarRider Deploy",,,"Deploy",,0,"Objects",20,200,"false","false","false","false","false","false","false","false","false",0,0,"sfx/boarrider_deploy_01.ogg",80,90,100,"sfx/gob_attack_01.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
,,,,,,,,,,,,,,,,,,,,"sfx/boarrider_deploy_02.ogg",80,90,100,,,,,,,,,,,,,,
"BoarRider Die",,,"Dsplat",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/boarrider_die_02.ogg",90,95,105,"sfx/dragon_die_01.ogg",80,110,120,0,"false",0,"false",,0,0,0,100,100
"BoarRider Hit",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/bow_place.ogg",50,120,140,"sfx/barbarian_hit_stuff2.ogg",60,90,110,0,"false",0,"false",,0,0,0,100,100
"Bomb Appear","sc/buildings.sc","gen_appear_fx","Grass",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/bad_move_06.ogg",80,100,100,"sfx/bad_move_06.ogg",70,100,100,0,"false",0,"false",,0,0,0,100,100
"Bomb Exposion",,,"Stone",,0,"Objects",50,500,"true","false","false","false","false","false","false","false","false",8,0,"sfx/cannon_fire3.ogg",60,90,110,"sfx/mortar_hit_01.ogg",70,140,150,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomb Exposion ground",,,"bomb_crater_small",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Small_ground_bomb_area",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomb Tower Destroyed1",,,"Building Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/building_destroyed_01.ogg",80,85,95,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false",,0,0,0,100,100
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Bomb Tower Bomb Appear1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomb Tower Destroyed2",,,"Building Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/building_destroyed_01.ogg",80,85,95,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false",,0,0,0,100,100
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Bomb Tower Bomb Appear2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomb Tower Destroyed3",,,"Building Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/building_destroyed_01.ogg",80,85,95,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false",,0,0,0,100,100
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Bomb Tower Bomb Appear3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomb Tower Destroyed4",,,"Building Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/building_destroyed_01.ogg",80,85,95,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false",,0,0,0,100,100
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Bomb Tower Bomb Appear4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomb Tower Explode",,,"Force",,0,"Objects",100,1000,"true","true","false","false","false","false","false","false","false",0,0,"sfx/mortar_hit_01.ogg",80,60,80,"sfx/mortar_hit_01.ogg",80,60,80,0,"false",0,"false",,0,0,0,100,100
,,,"Explosion_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"explosion_blast",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"explosion_blast",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"explosion_blast",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bomb_crater",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Super_ground_bomb_area",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomb Tower Hit",,,"BombTowerHit",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bomb_tower_hit_01.ogg",80,95,105,"sfx/mortar_hit_01.ogg",60,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Explosion_1_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bomb_tower_area_edge",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomb Tower Hit2",,,"BombTowerHit",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bomb_tower_hit_01.ogg",80,95,105,"sfx/mortar_hit_01.ogg",60,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_1_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bomb_tower_area_edge",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomb Tower Hit3",,,"BombTowerHit",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bomb_tower_hit_01.ogg",80,95,105,"sfx/mortar_hit_01.ogg",60,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_1_small",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bomb_tower_area_edge",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomb Tower Throw Start",,,,,,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bomb_tower_atk_01.ogg",70,98,102,"sfx/wall_pickup_01.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
"Bomber Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bomb_skeleton_atk_01.ogg",80,98,102,"sfx/wall_breaker_attack_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
"Bomber Big Hit",,,"Stone",,0,"Objects",20,500,"true","false","false","false","false","false","false","false","false",0,0,"sfx/explosion_02.ogg",95,105,110,"sfx/mortar_hit_01.ogg",50,120,130,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Bomber_ground_bomb_area",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"explosion_blast",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"explosion_blast",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bomber Deploy",,,"Deploy",,0,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/deploy_bomb_skeleton_01.ogg",80,96,104,"sfx/gob_attack_01.ogg",40,100,100,0,"false",0,"false",,0,0,0,100,100
"Bomber Die",,,"Splat",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/wall_breaker_die_01.ogg",70,95,110,"sfx/wall_breaker_die_01.ogg",70,95,110,0,"false",0,"false",,0,0,0,100,100
"Bomber Hit",,,"Stone",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/balloon_hit_01.ogg",60,90,110,"sfx/mortar_hit_01.ogg",50,60,65,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Bomber_ground_bomb_area",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bone Pickup",,,"Wood",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/skull_tap_01.ogg",70,100,100,"sfx/wall_pickup_01.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
"Boost Start",,,"boosterStart",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/gem_boost_01.ogg",80,100,100,"sfx/xp_gain_06.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"boosterClock",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"boosterClock2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boost Start2",,,"boosterStart",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/gem_boost_01.ogg",80,100,100,"sfx/xp_gain_06.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"boosterClock_v2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"boosterClock_v2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bow Load",,,"Smoke",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bow_load.ogg",70,110,120,"sfx/arrow_hit_07.ogg",70,150,150,0,"false",0,"false",,0,0,0,100,100
"Bow No Ammo",,,"Dust2",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bow_out_of_ammo.ogg",80,110,110,"sfx/bad_move_06.ogg",70,90,90,0,"false",0,"false",,0,0,0,100,100
"Bow Pickup",,,"Grass",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/bow_pickup.ogg",80,110,120,"sfx/cannon_drop2.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
"Bow Placing",,,"Place",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/bow_place.ogg",80,110,120,"sfx/cannon_drop2.ogg",60,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bow Target",,,"Place",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bow_target.ogg",70,110,120,"sfx/moving_07.ogg",60,80,90,0,"false",0,"false",,0,0,0,100,100
"Builder Repair",,,"healer_lightrays",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/sb_hammer_01.ogg",40,90,110,,100,100,100,0,"false",0,"false",,0,0,0,100,100
,,,"battle_builder_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"builder_heal_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"battle_builder_spark",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Building Destroyed",,,"Building Destroyed",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/building_destroyed_01.ogg",80,85,95,"sfx/building_destroyed_01.ogg",80,85,95,0,"false",0,"false",,0,0,0,100,100
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Building Ready",,,"Building Ready",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",40,0,"sfx/building_finished_01.ogg",80,100,100,"sfx/xp_gain_06.ogg",80,100,100,0,"false",0,"false",,0,0,0,100,100
"Bulldozer Attack",,,"Golem_hit",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clash_pet_yak_atk_01.ogg",80,95,105,"sfx/clash_pet_yak_atk_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Stone debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulldozer Deploy",,,"Deploy",,0,"Objects",20,200,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clash_pet_yak_dep_01.ogg",80,95,105,"sfx/clash_pet_yak_dep_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bulldozer Die",,,"Stone_explosion",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clash_pet_yak_die_01.ogg",80,95,105,"sfx/clash_pet_yak_die_01.ogg",80,95,105,0,"false",0,"false",,0,0,0,100,100
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone_explosion",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
